fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME,CMRCL_RSB
2026-09-19T03:21:43.676009+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,40000,50000,100.0,0.0,0.0,30.0,0.0,46.7,23.3,0.0,73.2,26.8,20260919 0200,
2026-09-19T03:21:43.676009+09:00,보신각,보신각,POI010,KEY_3,한산한,9,200000,250000,45.8,54.2,0.0,65.0,12.8,5.9,16.3,0.0,100.0,0.0,20260919 0300,
2026-09-19T03:21:43.676009+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,40000,50000,100.0,0.0,0.0,16.7,0.0,78.6,0.0,4.8,100.0,0.0,20260919 0000,
2026-09-19T03:21:43.676009+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,보통,11,300000,350000,76.4,23.6,0.0,13.8,73.2,13.0,0.0,0.0,100.0,0.0,20260919 0250,
2026-09-19T03:21:43.676009+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,4,20000,30000,60.9,39.1,0.0,17.4,13.0,0.0,69.6,0.0,100.0,0.0,20260919 0300,
2026-09-19T03:21:43.676009+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,바쁜,67,1400000,1500000,72.7,27.3,0.5,52.1,43.0,1.8,2.5,0.1,99.3,0.7,20260919 0300,
2026-09-19T03:21:43.676009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,14,350000,400000,86.6,13.4,18.0,10.9,65.7,0.0,0.0,5.4,62.6,37.4,20260919 0300,
2026-09-19T03:21:43.676009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,16,350000,400000,50.0,50.0,0.0,20.0,56.7,20.0,3.3,0.0,100.0,0.0,20260919 0300,
2026-09-19T03:21:43.676009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,107,2300000,2400000,82.9,17.1,10.6,40.3,44.8,3.8,0.6,0.0,98.8,1.2,20260919 0300,
2026-09-19T03:21:43.676009+09:00,가락시장,가락시장,POI058,KEY_2,한산한,5,200000,250000,87.3,12.7,0.0,5.2,1.4,82.1,0.0,11.3,100.0,0.0,20260919 0220,
2026-09-19T03:21:43.676009+09:00,가로수길,가로수길,POI059,KEY_3,한산한,4,10000,20000,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,20260919 0300,
2026-09-19T03:21:43.676009+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,20000,30000,100.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,79.2,20.8,20260918 2240,
2026-09-19T03:21:43.676009+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,0,10000,75.0,25.0,0.0,25.0,25.0,25.0,0.0,25.0,100.0,0.0,20260918 2310,
2026-09-19T03:21:43.676009+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,5,40000,50000,81.1,18.9,2.7,10.8,16.2,70.3,0.0,0.0,95.0,5.0,20260918 2300,
