fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-07-23T01:40:24.853308+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,30000,40000,23.1,76.9,0.0,0.0,23.1,76.9,0.0,0.0,38.2,61.8,20260723 0110
2026-07-23T01:40:24.853308+09:00,보신각,보신각,POI010,KEY_3,한산한,8,100000,150000,63.8,36.2,0.0,16.5,29.9,6.3,47.2,0.0,98.4,1.6,20260723 0000
2026-07-23T01:40:24.853308+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,10000,20000,88.9,11.1,0.0,0.0,0.0,66.7,33.3,0.0,100.0,0.0,20260722 2220
2026-07-23T01:40:24.853308+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,7,40000,50000,47.6,52.4,0.0,33.3,2.4,59.5,4.8,0.0,100.0,0.0,20260723 0120
2026-07-23T01:40:24.853308+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,6,70000,80000,96.6,3.4,0.0,64.4,20.3,15.3,0.0,0.0,80.0,20.0,20260723 0120
2026-07-23T01:40:24.853308+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,13,800000,850000,93.5,6.5,0.0,9.5,88.8,0.0,0.7,1.0,100.0,0.0,20260723 0110
2026-07-23T01:40:24.853308+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,12,200000,250000,93.1,6.9,0.0,45.1,32.8,8.3,7.4,6.4,100.0,0.0,20260723 0120
2026-07-23T01:40:24.853308+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,4,1000000,1100000,100.0,0.0,0.0,0.0,6.0,8.2,85.8,0.0,100.0,0.0,20260723 0120
2026-07-23T01:40:24.853308+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,한산한,44,1100000,1200000,69.2,30.8,1.2,66.6,19.8,9.4,3.0,0.0,100.0,0.0,20260723 0120
2026-07-23T01:40:24.853308+09:00,가락시장,가락시장,POI058,KEY_2,한산한,6,200000,250000,41.4,58.6,0.0,0.0,0.0,0.0,100.0,0.0,97.3,2.7,20260723 0120
2026-07-23T01:40:24.853308+09:00,가로수길,가로수길,POI059,KEY_3,한산한,4,100000,150000,100.0,0.0,0.0,0.0,0.0,7.0,93.0,0.0,39.4,60.6,20260723 0120
2026-07-23T01:40:24.853308+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,6,70000,80000,61.3,38.7,0.0,0.0,41.3,45.3,0.0,13.3,100.0,0.0,20260722 2150
2026-07-23T01:40:24.853308+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,10000,20000,73.7,26.3,0.0,63.2,0.0,0.0,0.0,36.8,100.0,0.0,20260722 2220
2026-07-23T01:40:24.853308+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,60000,70000,97.1,2.9,0.0,2.9,0.0,70.6,26.5,0.0,100.0,0.0,20260723 0110
2026-07-23T01:40:24.853308+09:00,노량진,노량진,POI063,KEY_3,한산한,10,50000,60000,61.7,38.3,0.0,51.1,12.8,2.1,0.0,34.0,86.8,13.2,20260723 0120
2026-07-23T01:40:24.853308+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,6,60000,70000,37.3,62.7,0.0,3.4,20.3,69.5,6.8,0.0,100.0,0.0,20260722 2050
2026-07-23T01:40:24.853308+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,4,30000,40000,86.8,13.2,0.0,7.9,0.0,63.2,23.7,5.3,100.0,0.0,20260723 0110
2026-07-23T01:40:24.853308+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,22.7,31.8,0.0,45.5,0.0,100.0,0.0,20260722 2330
2026-07-23T01:40:24.853308+09:00,서촌,서촌,POI067,KEY_3,한산한,4,150000,200000,100.0,0.0,0.0,0.0,8.0,87.4,0.0,4.6,100.0,0.0,20260723 0050
2026-07-23T01:40:24.853308+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,6,40000,50000,83.0,17.0,0.0,17.0,0.0,23.4,59.6,0.0,100.0,0.0,20260723 0000
2026-07-23T01:40:24.853308+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,5,30000,40000,35.5,64.5,0.0,22.6,64.5,0.0,0.0,12.9,100.0,0.0,20260723 0050
2026-07-23T01:40:24.853308+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,4,10000,20000,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,20260723 0040
2026-07-23T01:40:24.853308+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,4,80000,90000,71.4,28.6,0.0,57.1,42.9,0.0,0.0,0.0,24.7,75.3,20260723 0120
2026-07-23T01:40:24.853308+09:00,여의도,여의도,POI072,KEY_4,한산한,5,90000,100000,100.0,0.0,0.0,0.0,0.0,20.0,15.0,65.0,20.6,79.4,20260723 0120
2026-07-23T01:40:24.853308+09:00,연남동,연남동,POI073,KEY_1,한산한,4,100000,150000,85.4,14.6,0.0,1.0,0.0,20.4,13.6,65.0,100.0,0.0,20260723 0120
2026-07-23T01:40:24.853308+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,한산한,4,0,10000,100.0,0.0,0.0,40.0,0.0,0.0,60.0,0.0,100.0,0.0,20260723 0120
2026-07-23T01:40:24.853308+09:00,용리단길,용리단길,POI076,KEY_3,한산한,6,350000,400000,63.1,36.9,0.0,45.9,27.0,14.1,13.0,0.0,100.0,0.0,20260723 0000
2026-07-23T01:40:24.853308+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,한산한,4,80000,90000,25.0,75.0,0.0,68.8,13.8,0.0,17.5,0.0,100.0,0.0,20260722 2330
