fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-06-16T01:46:53.016185+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,5,20000,30000,100.0,0.0,0.0,43.5,21.7,17.4,17.4,0.0,100.0,0.0,20260615 2350
2026-06-16T01:46:53.016185+09:00,보신각,보신각,POI010,KEY_3,한산한,4,30000,40000,70.6,29.4,0.0,0.0,29.4,41.2,29.4,0.0,100.0,0.0,20260616 0050
2026-06-16T01:46:53.016185+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,10000,20000,10.0,90.0,0.0,30.0,70.0,0.0,0.0,0.0,100.0,0.0,20260615 2230
2026-06-16T01:46:53.016185+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,16,100000,150000,83.9,16.1,0.0,0.0,9.3,66.9,16.1,7.6,100.0,0.0,20260616 0130
2026-06-16T01:46:53.016185+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,4,10000,20000,70.0,30.0,0.0,0.0,40.0,0.0,30.0,30.0,100.0,0.0,20260616 0130
2026-06-16T01:46:53.016185+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,한산한,4,80000,90000,100.0,0.0,0.0,65.9,34.1,0.0,0.0,0.0,100.0,0.0,20260616 0130
2026-06-16T01:46:53.016185+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,5,300000,350000,50.9,49.1,0.0,79.9,20.1,0.0,0.0,0.0,100.0,0.0,20260616 0130
2026-06-16T01:46:53.016185+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,11,70000,80000,80.0,20.0,0.0,15.0,35.0,17.5,27.5,5.0,52.6,47.4,20260616 0130
2026-06-16T01:46:53.016185+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,한산한,34,1000000,1100000,75.8,24.2,0.3,84.5,13.2,1.0,1.0,0.1,98.7,1.3,20260616 0130
2026-06-16T01:46:53.016185+09:00,가락시장,가락시장,POI058,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,29.2,20.8,37.5,12.5,0.0,100.0,0.0,20260616 0130
