fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME,CMRCL_RSB
2026-07-29T01:48:34.360061+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,30000,40000,67.7,32.3,0.0,0.0,12.9,0.0,67.7,19.4,81.6,18.4,20260729 0130,
2026-07-29T01:48:34.360061+09:00,보신각,보신각,POI010,KEY_3,한산한,4,20000,30000,100.0,0.0,0.0,0.0,0.0,23.8,61.9,14.3,100.0,0.0,20260729 0100,
2026-07-29T01:48:34.360061+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,6,30000,40000,35.5,64.5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,20260728 2310,
2026-07-29T01:48:34.360061+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,8,50000,60000,56.6,43.4,0.0,0.0,49.1,20.8,30.2,0.0,100.0,0.0,20260729 0130,
2026-07-29T01:48:34.360061+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,10,50000,60000,92.5,7.5,0.0,34.0,26.4,22.6,17.0,0.0,100.0,0.0,20260729 0110,
2026-07-29T01:48:34.360061+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,한산한,13,350000,400000,48.7,51.3,0.0,24.7,20.5,34.8,16.0,4.0,100.0,0.0,20260729 0130,
2026-07-29T01:48:34.360061+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,12,100000,150000,65.7,34.3,0.0,35.0,62.1,0.0,2.9,0.0,100.0,0.0,20260729 0130,
2026-07-29T01:48:34.360061+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,6,30000,40000,100.0,0.0,0.0,0.0,64.5,25.8,9.7,0.0,93.8,6.3,20260729 0130,
2026-07-29T01:48:34.360061+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,45,1700000,1800000,84.4,15.6,4.5,73.7,11.5,3.1,6.4,0.7,94.5,5.5,20260729 0130,
2026-07-29T01:48:34.360061+09:00,가락시장,가락시장,POI058,KEY_2,한산한,5,20000,30000,90.0,10.0,0.0,73.3,0.0,26.7,0.0,0.0,100.0,0.0,20260729 0130,
2026-07-29T01:48:34.360061+09:00,가로수길,가로수길,POI059,KEY_3,한산한,6,20000,30000,69.2,30.8,0.0,30.8,46.2,23.1,0.0,0.0,100.0,0.0,20260729 0120,
2026-07-29T01:48:34.360061+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,34,50000,60000,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,20260728 2240,
2026-07-29T01:48:34.360061+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,10000,20000,79.3,20.7,0.0,20.7,62.1,17.2,0.0,0.0,100.0,0.0,20260728 2200,
2026-07-29T01:48:34.360061+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,5,40000,50000,100.0,0.0,0.0,0.0,0.0,4.4,95.6,0.0,100.0,0.0,20260729 0040,
2026-07-29T01:48:34.360061+09:00,노량진,노량진,POI063,KEY_3,한산한,4,10000,20000,60.8,39.2,0.0,41.2,25.5,0.0,2.0,31.4,100.0,0.0,20260729 0120,
2026-07-29T01:48:34.360061+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,4,10000,20000,100.0,0.0,0.0,15.8,0.0,52.6,15.8,15.8,100.0,0.0,20260728 2220,
2026-07-29T01:48:34.360061+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,4,30000,40000,47.1,52.9,0.0,0.0,44.1,0.0,55.9,0.0,100.0,0.0,20260728 2340,
2026-07-29T01:48:34.360061+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,20000,30000,71.4,28.6,0.0,0.0,52.4,38.1,0.0,9.5,100.0,0.0,20260728 2340,
2026-07-29T01:48:34.360061+09:00,서촌,서촌,POI067,KEY_3,한산한,5,40000,50000,78.3,21.7,0.0,0.0,21.7,0.0,17.4,60.9,100.0,0.0,20260729 0120,
2026-07-29T01:48:34.360061+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,4,100000,150000,38.5,61.5,0.0,0.0,91.2,8.8,0.0,0.0,100.0,0.0,20260729 0110,
2026-07-29T01:48:34.360061+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,7,30000,40000,61.3,38.7,9.7,32.3,38.7,0.0,0.0,19.4,86.1,13.9,20260729 0110,
2026-07-29T01:48:34.360061+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,4,20000,30000,23.1,76.9,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,20260729 0040,
2026-07-29T01:48:34.360061+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,5,450000,500000,38.1,61.9,0.0,35.7,0.0,6.2,26.2,31.8,100.0,0.0,20260729 0110,
