fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-08-19T00:42:06.347190+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,10,850000,900000,87.2,12.8,0.0,0.0,82.7,0.0,1.5,15.8,15.1,84.9,20260819 0000
2026-08-19T00:42:06.347190+09:00,보신각,보신각,POI010,KEY_3,한산한,5,20000,30000,100.0,0.0,0.0,0.0,62.5,0.0,37.5,0.0,72.7,27.3,20260818 2350
2026-08-19T00:42:06.347190+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,40000,50000,26.7,73.3,0.0,73.3,0.0,0.0,26.7,0.0,39.0,61.0,20260818 2350
2026-08-19T00:42:06.347190+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,17,100000,150000,83.5,16.5,0.0,18.9,17.3,37.0,22.8,3.9,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,21,450000,500000,67.2,32.8,2.4,2.1,12.3,58.7,4.5,20.0,88.0,12.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,23,450000,500000,74.9,25.1,21.3,50.0,17.0,9.7,2.0,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,30,600000,650000,67.3,32.7,1.7,18.1,66.4,1.9,11.9,0.0,90.9,9.1,20260819 0000
2026-08-19T00:42:06.347190+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,25,1000000,1100000,47.4,52.6,0.0,10.5,13.6,38.8,9.9,27.3,46.5,53.5,20260819 0000
2026-08-19T00:42:06.347190+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,77,1700000,1800000,35.5,64.5,0.5,51.0,34.8,7.8,5.1,0.8,95.3,4.7,20260819 0000
2026-08-19T00:42:06.347190+09:00,가락시장,가락시장,POI058,KEY_2,한산한,5,20000,30000,53.6,46.4,0.0,0.0,53.6,0.0,32.1,14.3,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,가로수길,가로수길,POI059,KEY_3,한산한,9,100000,150000,89.1,10.9,0.0,9.5,71.4,9.5,9.5,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,40000,50000,84.6,15.4,0.0,15.4,53.8,0.0,0.0,30.8,32.6,67.4,20260818 2300
2026-08-19T00:42:06.347190+09:00,김포공항,김포공항,POI061,KEY_1,한산한,6,20000,30000,29.2,70.8,0.0,29.2,25.0,16.7,0.0,29.2,100.0,0.0,20260818 2140
2026-08-19T00:42:06.347190+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,50000,60000,12.0,88.0,0.0,0.0,0.0,52.0,12.0,36.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,노량진,노량진,POI063,KEY_3,한산한,15,90000,100000,53.6,46.4,0.0,37.1,23.7,12.4,23.7,3.1,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,5,50000,60000,76.8,23.2,0.0,0.0,23.2,8.9,67.9,0.0,100.0,0.0,20260818 2250
2026-08-19T00:42:06.347190+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,4,20000,30000,60.0,40.0,0.0,0.0,30.0,60.0,10.0,0.0,100.0,0.0,20260818 2340
2026-08-19T00:42:06.347190+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,20000,30000,51.7,48.3,34.5,0.0,13.8,0.0,41.4,10.3,100.0,0.0,20260818 2320
2026-08-19T00:42:06.347190+09:00,서촌,서촌,POI067,KEY_3,한산한,7,30000,40000,89.7,10.3,0.0,0.0,55.2,0.0,34.5,10.3,100.0,0.0,20260818 2350
2026-08-19T00:42:06.347190+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,7,20000,30000,64.0,36.0,0.0,60.0,0.0,12.0,28.0,0.0,100.0,0.0,20260818 2350
2026-08-19T00:42:06.347190+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,11,70000,80000,72.1,27.9,0.0,20.6,67.6,11.8,0.0,0.0,93.2,6.8,20260819 0000
2026-08-19T00:42:06.347190+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,5,70000,80000,71.8,28.2,0.0,28.2,71.8,0.0,0.0,0.0,100.0,0.0,20260818 2350
2026-08-19T00:42:06.347190+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,4,40000,50000,44.4,55.6,0.0,44.4,0.0,0.0,55.6,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,여의도,여의도,POI072,KEY_4,한산한,24,650000,700000,62.5,37.5,0.0,28.4,19.6,27.7,24.3,0.0,63.9,36.1,20260819 0000
2026-08-19T00:42:06.347190+09:00,연남동,연남동,POI073,KEY_1,한산한,4,250000,300000,31.5,68.5,0.0,17.7,68.5,13.8,0.0,0.0,74.1,25.9,20260819 0000
2026-08-19T00:42:06.347190+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,한산한,8,50000,60000,86.7,13.3,0.0,28.3,55.0,13.3,0.0,3.3,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,용리단길,용리단길,POI076,KEY_3,한산한,4,20000,30000,82.8,17.2,0.0,17.2,44.8,37.9,0.0,0.0,100.0,0.0,20260818 2340
2026-08-19T00:42:06.347190+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,한산한,4,30000,40000,44.7,55.3,0.0,55.3,44.7,0.0,0.0,0.0,100.0,0.0,20260818 2250
2026-08-19T00:42:06.347190+09:00,익선동,익선동,POI116,KEY_1,한산한,14,200000,250000,72.8,27.2,0.0,59.6,12.7,7.9,0.0,19.7,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,인사동,인사동,POI078,KEY_2,한산한,4,20000,30000,65.0,35.0,0.0,0.0,45.0,35.0,20.0,0.0,76.9,23.1,20260818 2350
2026-08-19T00:42:06.347190+09:00,잠실롯데타워·석촌호수,잠실롯데타워·석촌호수,POI120,KEY_3,보통,30,600000,650000,67.3,32.7,1.7,18.1,66.4,1.9,11.9,0.0,90.9,9.1,20260819 0000
2026-08-19T00:42:06.347190+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,한산한,23,350000,400000,59.5,40.5,0.0,50.3,9.8,20.4,12.8,6.7,97.0,3.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,청담동 명품거리,청담동 명품거리,POI080,KEY_1,한산한,4,60000,70000,75.0,25.0,0.0,8.3,0.0,0.0,0.0,91.7,100.0,0.0,20260818 2340
2026-08-19T00:42:06.347190+09:00,청량리 제기동 일대 전통시장,청량리 제기동 일대 전통시장,POI081,KEY_2,한산한,7,40000,50000,39.5,60.5,0.0,4.7,39.5,44.2,0.0,11.6,100.0,0.0,20260818 2250
2026-08-19T00:42:06.347190+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,한산한,8,50000,60000,71.4,28.6,0.0,14.3,42.9,0.0,42.9,0.0,100.0,0.0,20260818 2350
2026-08-19T00:42:06.347190+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,한산한,5,40000,50000,91.1,8.9,0.0,80.0,0.0,20.0,0.0,0.0,100.0,0.0,20260818 2200
2026-08-19T00:42:06.347190+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,한산한,5,30000,40000,33.3,66.7,0.0,51.5,48.5,0.0,0.0,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,한산한,7,40000,50000,61.0,39.0,0.0,0.0,9.8,39.0,51.2,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,강남역,강남역,POI014,KEY_3,보통,53,2100000,2200000,63.3,36.7,0.0,29.1,23.7,46.2,1.0,0.0,95.8,4.2,20260819 0000
2026-08-19T00:42:06.347190+09:00,건대입구역,건대입구역,POI015,KEY_4,한산한,43,500000,550000,66.7,33.3,4.9,34.1,36.6,17.9,6.6,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,고덕역,고덕역,POI016,KEY_1,한산한,5,20000,30000,73.9,26.1,17.4,0.0,0.0,17.4,26.1,39.1,100.0,0.0,20260818 2330
2026-08-19T00:42:06.347190+09:00,고속터미널역,고속터미널역,POI017,KEY_2,한산한,4,10000,20000,50.0,50.0,0.0,0.0,18.8,0.0,6.3,75.0,100.0,0.0,20260818 2350
2026-08-19T00:42:06.347190+09:00,교대역,교대역,POI018,KEY_3,한산한,9,250000,300000,95.5,4.5,0.0,53.6,36.3,10.1,0.0,0.0,92.4,7.6,20260819 0000
2026-08-19T00:42:06.347190+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,한산한,13,300000,350000,61.8,38.2,0.0,53.1,40.8,0.0,0.0,6.1,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,구로역,구로역,POI020,KEY_1,한산한,5,30000,40000,76.5,23.5,0.0,0.0,52.9,23.5,23.5,0.0,100.0,0.0,20260818 2240
2026-08-19T00:42:06.347190+09:00,군자역,군자역,POI021,KEY_2,한산한,5,20000,30000,79.3,20.7,0.0,55.2,27.6,0.0,0.0,17.2,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,대림역,대림역,POI023,KEY_3,한산한,4,60000,70000,92.6,7.4,0.0,0.0,4.4,13.2,7.4,75.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,동대문역,동대문역,POI024,KEY_4,한산한,5,20000,30000,44.8,55.2,0.0,24.1,51.7,0.0,24.1,0.0,100.0,0.0,20260818 2320
2026-08-19T00:42:06.347190+09:00,뚝섬역,뚝섬역,POI025,KEY_1,한산한,4,30000,40000,100.0,0.0,0.0,33.3,66.7,0.0,0.0,0.0,70.6,29.4,20260818 2340
2026-08-19T00:42:06.347190+09:00,미아사거리역,미아사거리역,POI026,KEY_2,한산한,5,40000,50000,71.4,28.6,0.0,7.1,9.5,59.5,0.0,23.8,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,발산역,발산역,POI027,KEY_3,한산한,14,350000,400000,77.7,22.3,3.4,37.5,26.4,0.0,0.0,32.7,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,사당역,사당역,POI029,KEY_4,보통,22,550000,600000,59.8,40.2,0.0,47.3,12.1,33.9,6.7,0.0,39.4,60.6,20260819 0000
2026-08-19T00:42:06.347190+09:00,서울대입구역,서울대입구역,POI031,KEY_2,한산한,15,250000,300000,29.6,70.4,0.0,9.2,75.5,14.8,0.5,0.0,76.9,23.1,20260819 0000
2026-08-19T00:42:06.347190+09:00,서울식물원·마곡나루역,서울식물원·마곡나루역,POI032,KEY_3,한산한,5,30000,40000,40.0,60.0,16.7,53.3,13.3,16.7,0.0,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,서울역,서울역,POI033,KEY_4,한산한,8,150000,200000,39.8,60.2,0.0,0.0,57.0,14.1,28.9,0.0,94.1,5.9,20260818 2200
2026-08-19T00:42:06.347190+09:00,선릉역,선릉역,POI034,KEY_1,한산한,18,500000,550000,57.1,42.9,0.0,9.2,58.5,22.8,9.6,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,성신여대입구역,성신여대입구역,POI035,KEY_2,한산한,14,350000,400000,36.8,63.2,0.5,55.4,15.1,17.8,1.1,10.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,수유역,수유역,POI036,KEY_3,한산한,22,200000,250000,55.3,44.7,0.0,21.1,21.1,17.5,37.3,3.1,97.4,2.6,20260819 0000
2026-08-19T00:42:06.347190+09:00,신논현역·논현역,신논현역·논현역,POI037,KEY_2,한산한,4,150000,200000,0.0,100.0,0.0,87.8,0.0,0.0,0.0,12.2,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,신도림역,신도림역,POI038,KEY_3,한산한,5,30000,40000,87.1,12.9,0.0,45.2,12.9,9.7,0.0,32.3,100.0,0.0,20260818 2210
2026-08-19T00:42:06.347190+09:00,신림역,신림역,POI039,KEY_4,한산한,43,450000,500000,83.4,16.6,0.0,33.1,53.0,13.9,0.0,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,신정네거리역,신정네거리역,POI117,KEY_1,한산한,5,30000,40000,88.9,11.1,0.0,50.0,11.1,38.9,0.0,0.0,100.0,0.0,20260818 2340
2026-08-19T00:42:06.347190+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,보통,34,600000,650000,40.8,59.2,0.0,54.7,11.6,29.0,1.2,3.4,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,쌍문역,쌍문역,POI070,KEY_3,한산한,4,30000,40000,100.0,0.0,0.0,6.7,93.3,0.0,0.0,0.0,100.0,0.0,20260818 2350
2026-08-19T00:42:06.347190+09:00,양재역,양재역,POI041,KEY_4,한산한,4,20000,30000,60.0,40.0,0.0,0.0,0.0,56.0,32.0,12.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,역삼역,역삼역,POI042,KEY_1,한산한,7,60000,70000,67.2,32.8,0.0,23.4,10.9,51.6,0.0,14.1,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,연신내역,연신내역,POI043,KEY_2,한산한,19,150000,200000,63.1,36.9,12.1,36.9,12.8,31.5,6.7,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,한산한,5,10000,20000,58.3,41.7,0.0,0.0,0.0,58.3,41.7,0.0,92.3,7.7,20260819 0000
2026-08-19T00:42:06.347190+09:00,왕십리역,왕십리역,POI045,KEY_4,한산한,10,40000,50000,92.7,7.3,0.0,68.3,31.7,0.0,0.0,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,용산역,용산역,POI046,KEY_1,한산한,7,50000,60000,92.6,7.4,0.0,72.2,5.6,11.1,11.1,0.0,100.0,0.0,20260819 0000
2026-08-19T00:42:06.347190+09:00,이태원역,이태원역,POI047,KEY_2,보통,13,300000,350000,84.7,15.3,25.7,48.5,13.7,12.1,0.0,0.0,100.0,0.0,20260819 0000
