fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-08-13T00:09:34.872252+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,6,30000,40000,80.0,20.0,0.0,13.3,23.3,16.7,46.7,0.0,100.0,0.0,20260812 2350
2026-08-13T00:09:34.872252+09:00,보신각,보신각,POI010,KEY_3,한산한,18,550000,600000,67.5,32.5,0.0,9.2,75.9,13.8,0.0,1.1,59.3,40.7,20260812 2350
2026-08-13T00:09:34.872252+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,60000,70000,55.2,44.8,0.0,0.0,50.7,49.3,0.0,0.0,100.0,0.0,20260812 2330
2026-08-13T00:09:34.872252+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,7,40000,50000,59.1,40.9,0.0,29.5,20.5,50.0,0.0,0.0,100.0,0.0,20260812 2350
2026-08-13T00:09:34.872252+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,16,250000,300000,44.5,55.5,0.0,19.4,71.7,6.7,2.1,0.0,100.0,0.0,20260812 2350
2026-08-13T00:09:34.872252+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,21,650000,700000,75.1,24.9,0.0,19.8,17.5,60.8,1.9,0.0,99.4,0.6,20260812 2350
2026-08-13T00:09:34.872252+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,35,1000000,1100000,55.1,44.9,0.2,13.7,68.5,15.2,1.1,1.3,99.0,1.0,20260812 2350
2026-08-13T00:09:34.872252+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,41,1100000,1200000,48.0,52.0,0.0,24.2,42.0,6.3,24.0,3.4,94.0,6.0,20260812 2350
2026-08-13T00:09:34.872252+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,80,2700000,2800000,80.0,20.0,4.3,51.0,33.8,7.1,1.1,2.7,74.2,25.8,20260812 2350
2026-08-13T00:09:34.872252+09:00,가락시장,가락시장,POI058,KEY_2,한산한,4,80000,90000,5.3,94.7,0.0,0.0,0.0,94.7,5.3,0.0,30.0,70.0,20260812 2340
2026-08-13T00:09:34.872252+09:00,가로수길,가로수길,POI059,KEY_3,보통,23,1700000,1800000,47.1,52.9,0.0,3.4,72.8,12.0,11.9,0.0,95.9,4.1,20260812 2350
2026-08-13T00:09:34.872252+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,20000,30000,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,20260812 2230
2026-08-13T00:09:34.872252+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,0,10000,76.9,23.1,0.0,0.0,92.3,7.7,0.0,0.0,100.0,0.0,20260812 2210
2026-08-13T00:09:34.872252+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,30000,40000,100.0,0.0,0.0,0.0,45.7,54.3,0.0,0.0,100.0,0.0,20260812 2230
2026-08-13T00:09:34.872252+09:00,노량진,노량진,POI063,KEY_3,한산한,29,150000,200000,71.4,28.6,9.7,33.1,33.7,7.4,14.9,1.1,100.0,0.0,20260812 2350
2026-08-13T00:09:34.872252+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,6,40000,50000,67.4,32.6,0.0,15.2,23.9,39.1,21.7,0.0,100.0,0.0,20260812 2230
2026-08-13T00:09:34.872252+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,5,20000,30000,85.7,14.3,0.0,0.0,38.1,28.6,33.3,0.0,100.0,0.0,20260812 2340
