fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-06-05T00:14:07.809670+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,9,80000,90000,75.6,24.4,0.0,23.1,34.6,0.0,42.3,0.0,88.6,11.4,20260604 2340
2026-06-05T00:14:07.809670+09:00,보신각,보신각,POI010,KEY_3,한산한,4,20000,30000,94.5,5.5,0.0,17.8,69.9,12.3,0.0,0.0,100.0,0.0,20260604 2350
2026-06-05T00:14:07.809670+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,5,20000,30000,100.0,0.0,32.0,40.0,16.0,0.0,0.0,12.0,100.0,0.0,20260604 2300
2026-06-05T00:14:07.809670+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,보통,19,150000,200000,61.0,39.0,0.0,42.9,39.6,1.6,7.1,8.8,92.4,7.6,20260605 0000
2026-06-05T00:14:07.809670+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,10,250000,300000,52.1,47.9,0.0,33.3,0.0,6.1,60.6,0.0,55.6,44.4,20260605 0000
2026-06-05T00:14:07.809670+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,18,700000,750000,82.6,17.4,0.0,10.8,81.6,6.7,0.8,0.0,100.0,0.0,20260605 0000
2026-06-05T00:14:07.809670+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,28,1100000,1200000,67.3,32.7,0.0,37.0,48.5,6.7,3.5,4.3,95.4,4.6,20260605 0000
2026-06-05T00:14:07.809670+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,13,80000,90000,81.7,18.3,0.0,17.1,54.9,4.9,7.3,15.9,100.0,0.0,20260605 0000
2026-06-05T00:14:07.809670+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,77,1900000,2000000,62.8,37.2,2.9,41.4,27.9,8.2,15.3,4.2,96.0,4.0,20260605 0000
2026-06-05T00:14:07.809670+09:00,가락시장,가락시장,POI058,KEY_2,한산한,12,300000,350000,100.0,0.0,0.0,1.8,3.2,87.8,7.2,0.0,68.9,31.1,20260604 2350
2026-06-05T00:14:07.809670+09:00,가로수길,가로수길,POI059,KEY_3,한산한,11,30000,40000,72.7,27.3,0.0,12.1,39.4,15.2,18.2,15.2,100.0,0.0,20260605 0000
2026-06-05T00:14:07.809670+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,20000,30000,100.0,0.0,0.0,22.2,0.0,51.9,11.1,14.8,100.0,0.0,20260604 2300
2026-06-05T00:14:07.809670+09:00,김포공항,김포공항,POI061,KEY_1,한산한,8,40000,50000,66.7,33.3,0.0,8.3,64.6,18.8,8.3,0.0,100.0,0.0,20260604 2220
2026-06-05T00:14:07.809670+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,10000,20000,40.0,60.0,0.0,26.7,0.0,60.0,13.3,0.0,100.0,0.0,20260604 2350
2026-06-05T00:14:07.809670+09:00,노량진,노량진,POI063,KEY_3,보통,19,400000,450000,81.8,18.2,4.8,16.3,31.6,21.5,21.5,4.3,48.4,51.6,20260605 0000
2026-06-05T00:14:07.809670+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,보통,11,200000,250000,67.2,32.8,0.0,2.4,57.8,8.8,3.0,28.0,99.1,0.9,20260604 2050
2026-06-05T00:14:07.809670+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,10,150000,200000,96.2,3.8,0.0,0.0,52.8,25.2,3.1,18.9,100.0,0.0,20260604 2250
2026-06-05T00:14:07.809670+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,5,40000,50000,93.2,6.8,0.0,9.1,6.8,27.3,13.6,43.2,100.0,0.0,20260604 2330
2026-06-05T00:14:07.809670+09:00,서촌,서촌,POI067,KEY_3,한산한,8,60000,70000,100.0,0.0,0.0,0.0,12.9,41.9,22.6,22.6,100.0,0.0,20260604 2320
2026-06-05T00:14:07.809670+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,9,100000,150000,100.0,0.0,0.0,0.0,3.6,8.9,29.5,58.0,100.0,0.0,20260604 2330
2026-06-05T00:14:07.809670+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,6,30000,40000,80.6,19.4,0.0,0.0,77.4,0.0,12.9,9.7,100.0,0.0,20260605 0000
2026-06-05T00:14:07.809670+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,4,20000,30000,33.3,66.7,0.0,66.7,0.0,33.3,0.0,0.0,100.0,0.0,20260604 2350
