fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-07-09T00:31:22.483938+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,7,70000,80000,80.4,19.6,0.0,0.0,66.1,19.6,14.3,0.0,73.7,26.3,20260709 0010
2026-07-09T00:31:22.483938+09:00,보신각,보신각,POI010,KEY_3,한산한,4,250000,300000,99.7,0.3,0.0,0.3,23.7,27.1,0.0,48.8,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,30000,40000,100.0,0.0,0.0,0.0,33.3,0.0,43.3,23.3,100.0,0.0,20260708 2340
2026-07-09T00:31:22.483938+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,8,50000,60000,46.6,53.4,0.0,10.3,41.4,0.0,44.8,3.4,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,11,300000,350000,27.5,72.5,0.0,36.8,38.4,24.2,0.7,0.0,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,바쁜,18,1200000,1300000,85.2,14.8,9.4,18.4,10.9,61.2,0.0,0.0,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,23,1000000,1100000,56.4,43.6,0.2,26.5,66.4,4.1,0.9,1.8,80.9,19.1,20260709 0010
2026-07-09T00:31:22.483938+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,18,800000,850000,76.5,23.5,0.0,8.9,18.8,20.4,33.7,18.2,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,79,1900000,2000000,58.6,41.4,13.2,55.9,19.7,6.6,4.2,0.4,95.0,5.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,가락시장,가락시장,POI058,KEY_2,보통,13,600000,650000,98.0,2.0,0.0,7.5,5.0,15.0,66.0,6.5,32.8,67.2,20260709 0010
2026-07-09T00:31:22.483938+09:00,가로수길,가로수길,POI059,KEY_3,한산한,8,60000,70000,56.7,43.3,0.0,21.7,20.0,33.3,25.0,0.0,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,20000,30000,30.8,69.2,0.0,19.2,30.8,0.0,50.0,0.0,89.7,10.3,20260708 2320
2026-07-09T00:31:22.483938+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,20000,30000,18.2,81.8,0.0,18.2,81.8,0.0,0.0,0.0,100.0,0.0,20260708 2310
2026-07-09T00:31:22.483938+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,0,10000,100.0,0.0,0.0,0.0,0.0,14.3,71.4,14.3,100.0,0.0,20260709 0000
2026-07-09T00:31:22.483938+09:00,노량진,노량진,POI063,KEY_3,한산한,8,50000,60000,74.0,26.0,0.0,16.0,46.0,24.0,0.0,14.0,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,4,30000,40000,29.0,71.0,0.0,71.0,12.9,0.0,16.1,0.0,100.0,0.0,20260708 2230
2026-07-09T00:31:22.483938+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,보통,8,700000,750000,45.2,54.8,0.0,18.5,18.2,46.8,0.0,16.5,93.6,6.4,20260708 2330
2026-07-09T00:31:22.483938+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,10000,20000,80.0,20.0,0.0,0.0,46.7,20.0,33.3,0.0,100.0,0.0,20260708 2320
2026-07-09T00:31:22.483938+09:00,서촌,서촌,POI067,KEY_3,보통,8,500000,550000,17.6,82.4,0.2,13.0,81.2,0.0,4.4,1.1,100.0,0.0,20260708 2340
2026-07-09T00:31:22.483938+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,4,20000,30000,85.0,15.0,0.0,65.0,0.0,35.0,0.0,0.0,100.0,0.0,20260708 2350
2026-07-09T00:31:22.483938+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,4,100000,150000,68.2,31.8,0.0,0.0,31.8,31.8,36.4,0.0,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,5,150000,200000,1.5,98.5,0.0,56.1,37.4,1.5,5.1,0.0,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,7,50000,60000,11.4,88.6,0.0,51.4,34.3,0.0,14.3,0.0,70.0,30.0,20260709 0000
2026-07-09T00:31:22.483938+09:00,여의도,여의도,POI072,KEY_4,한산한,24,1100000,1200000,59.9,40.1,0.0,16.8,30.1,36.3,16.8,0.0,29.2,70.8,20260709 0010
2026-07-09T00:31:22.483938+09:00,연남동,연남동,POI073,KEY_1,한산한,14,250000,300000,24.2,75.8,9.7,35.1,44.4,2.0,8.9,0.0,97.7,2.3,20260709 0010
2026-07-09T00:31:22.483938+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,한산한,8,40000,50000,91.1,8.9,0.0,24.4,71.1,0.0,0.0,4.4,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,용리단길,용리단길,POI076,KEY_3,한산한,4,10000,20000,77.8,22.2,0.0,55.6,44.4,0.0,0.0,0.0,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,한산한,4,10000,20000,100.0,0.0,0.0,23.1,38.5,7.7,0.0,30.8,100.0,0.0,20260709 0000
2026-07-09T00:31:22.483938+09:00,익선동,익선동,POI116,KEY_1,한산한,7,70000,80000,60.6,39.4,0.0,45.1,43.7,0.0,11.3,0.0,100.0,0.0,20260709 0010
2026-07-09T00:31:22.483938+09:00,인사동,인사동,POI078,KEY_2,한산한,4,30000,40000,100.0,0.0,0.0,19.4,66.7,0.0,13.9,0.0,100.0,0.0,20260709 0000
