fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-09-11T01:20:39.551768+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,300000,350000,100.0,0.0,0.0,0.0,29.0,71.0,0.0,0.0,56.3,43.7,20260911 0000
2026-09-11T01:20:39.551768+09:00,보신각,보신각,POI010,KEY_3,한산한,9,200000,250000,73.6,26.4,0.0,0.4,37.7,61.9,0.0,0.0,100.0,0.0,20260911 0050
2026-09-11T01:20:39.551768+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,0,10000,100.0,0.0,0.0,0.0,71.4,0.0,0.0,28.6,100.0,0.0,20260910 2350
2026-09-11T01:20:39.551768+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,4,20000,30000,100.0,0.0,0.0,16.0,40.0,0.0,36.0,8.0,100.0,0.0,20260911 0050
2026-09-11T01:20:39.551768+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,8,150000,200000,87.3,12.7,0.0,55.3,1.3,29.3,1.3,12.7,100.0,0.0,20260911 0100
2026-09-11T01:20:39.551768+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,21,650000,700000,90.5,9.5,1.3,29.5,22.7,0.0,2.1,44.4,98.3,1.7,20260911 0100
2026-09-11T01:20:39.551768+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,15,650000,700000,51.4,48.6,0.0,39.3,50.5,4.8,0.0,5.4,100.0,0.0,20260911 0100
2026-09-11T01:20:39.551768+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,19,800000,850000,89.4,10.6,0.0,14.2,59.3,19.5,1.4,5.6,43.1,56.9,20260911 0100
2026-09-11T01:20:39.551768+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,54,1900000,2000000,55.0,45.0,0.7,54.1,30.3,4.6,7.3,3.0,100.0,0.0,20260911 0100
2026-09-11T01:20:39.551768+09:00,가락시장,가락시장,POI058,KEY_2,보통,6,450000,500000,95.9,4.1,0.0,0.0,53.6,6.0,0.0,40.4,84.6,15.4,20260911 0050
2026-09-11T01:20:39.551768+09:00,가로수길,가로수길,POI059,KEY_3,한산한,5,350000,400000,100.0,0.0,0.0,36.7,60.4,3.0,0.0,0.0,46.8,53.2,20260911 0100
2026-09-11T01:20:39.551768+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,15,10000,20000,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,20260910 2240
2026-09-11T01:20:39.551768+09:00,김포공항,김포공항,POI061,KEY_1,한산한,6,20000,30000,12.5,87.5,0.0,0.0,0.0,100.0,0.0,0.0,64.3,35.7,20260910 2220
2026-09-11T01:20:39.551768+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,0.0,28.6,0.0,47.6,23.8,100.0,0.0,20260910 2250
2026-09-11T01:20:39.551768+09:00,노량진,노량진,POI063,KEY_3,한산한,14,200000,250000,76.9,23.1,0.0,20.1,64.3,4.5,9.0,2.0,100.0,0.0,20260911 0100
2026-09-11T01:20:39.551768+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,4,10000,20000,100.0,0.0,0.0,0.0,42.1,57.9,0.0,0.0,100.0,0.0,20260910 2330
2026-09-11T01:20:39.551768+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,보통,5,450000,500000,74.7,25.3,0.0,25.3,0.0,58.8,16.0,0.0,42.9,57.1,20260910 2350
2026-09-11T01:20:39.551768+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,10000,20000,52.6,47.4,0.0,21.1,63.2,0.0,0.0,15.8,100.0,0.0,20260910 2330
2026-09-11T01:20:39.551768+09:00,서촌,서촌,POI067,KEY_3,한산한,7,40000,50000,95.8,4.2,0.0,14.6,54.2,0.0,31.3,0.0,100.0,0.0,20260911 0000
2026-09-11T01:20:39.551768+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,4,50000,60000,100.0,0.0,0.0,0.0,0.0,0.0,92.9,7.1,25.5,74.5,20260911 0100
2026-09-11T01:20:39.551768+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,7,40000,50000,57.5,42.5,0.0,2.5,57.5,15.0,0.0,25.0,100.0,0.0,20260911 0050
2026-09-11T01:20:39.551768+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,5,80000,90000,40.7,59.3,43.0,16.3,32.6,0.0,8.1,0.0,100.0,0.0,20260910 2310
2026-09-11T01:20:39.551768+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,보통,5,1900000,2000000,29.9,70.1,0.0,41.5,58.5,0.0,0.0,0.0,11.7,88.3,20260911 0040
