fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-08-23T00:32:07.842027+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,8,50000,60000,92.5,7.5,10.0,7.5,10.0,10.0,52.5,10.0,76.9,23.1,20260822 2350
2026-08-23T00:32:07.842027+09:00,보신각,보신각,POI010,KEY_3,한산한,5,150000,200000,0.0,100.0,0.0,24.7,75.3,0.0,0.0,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,11,200000,250000,54.5,45.5,0.0,0.0,54.5,14.5,30.9,0.0,67.1,32.9,20260822 2340
2026-08-23T00:32:07.842027+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,8,50000,60000,45.3,54.7,0.0,0.0,47.2,0.0,30.2,22.6,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,11,80000,90000,85.2,14.8,0.0,17.0,8.0,65.9,9.1,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,분주한,138,6500000,6600000,78.3,21.7,0.0,42.1,50.3,4.6,2.0,1.0,99.4,0.6,20260823 0000
2026-08-23T00:32:07.842027+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,47,1200000,1300000,79.6,20.4,0.0,22.4,61.4,1.2,1.0,13.9,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,16,150000,200000,28.0,72.0,0.0,42.7,30.5,16.5,9.1,1.2,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,209,5000000,5100000,43.5,56.5,0.9,43.5,40.7,7.2,7.5,0.2,97.7,2.3,20260823 0000
2026-08-23T00:32:07.842027+09:00,가락시장,가락시장,POI058,KEY_2,한산한,4,100000,150000,46.9,53.1,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,20260822 2240
2026-08-23T00:32:07.842027+09:00,가로수길,가로수길,POI059,KEY_3,한산한,22,950000,1000000,49.5,50.5,0.0,52.1,24.4,2.0,4.7,16.8,99.4,0.6,20260823 0000
2026-08-23T00:32:07.842027+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,5,200000,250000,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,20260822 2100
2026-08-23T00:32:07.842027+09:00,김포공항,김포공항,POI061,KEY_1,한산한,10,80000,90000,69.4,30.6,0.0,2.4,76.5,0.0,18.8,2.4,100.0,0.0,20260822 2220
2026-08-23T00:32:07.842027+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,20000,30000,42.9,57.1,0.0,0.0,4.8,57.1,38.1,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,노량진,노량진,POI063,KEY_3,보통,17,500000,550000,74.8,25.2,1.9,48.4,16.9,27.5,5.3,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,4,20000,30000,4.3,95.7,0.0,0.0,60.9,39.1,0.0,0.0,100.0,0.0,20260822 2150
2026-08-23T00:32:07.842027+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,4,20000,30000,43.5,56.5,0.0,0.0,82.6,0.0,17.4,0.0,100.0,0.0,20260822 2350
2026-08-23T00:32:07.842027+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,보통,5,300000,350000,80.2,19.8,0.0,73.6,9.3,16.5,0.6,0.0,100.0,0.0,20260822 2320
2026-08-23T00:32:07.842027+09:00,서촌,서촌,POI067,KEY_3,한산한,7,30000,40000,74.3,25.7,0.0,8.6,31.4,42.9,0.0,17.1,100.0,0.0,20260822 2340
2026-08-23T00:32:07.842027+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,8,50000,60000,56.8,43.2,0.0,20.5,38.6,9.1,31.8,0.0,74.6,25.4,20260823 0000
2026-08-23T00:32:07.842027+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,16,150000,200000,29.0,71.0,0.0,35.2,32.1,13.5,14.5,4.7,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,4,40000,50000,73.9,26.1,0.0,47.8,0.0,0.0,52.2,0.0,100.0,0.0,20260822 2310
2026-08-23T00:32:07.842027+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,보통,36,1800000,1900000,85.3,14.7,0.0,35.1,47.1,8.5,9.3,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,여의도,여의도,POI072,KEY_4,한산한,17,80000,90000,80.0,20.0,0.0,8.2,48.2,27.1,16.5,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,연남동,연남동,POI073,KEY_1,보통,23,600000,650000,74.3,25.7,0.3,31.1,42.7,23.6,2.3,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,보통,28,900000,950000,72.8,27.2,0.0,47.9,43.7,8.0,0.4,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,용리단길,용리단길,POI076,KEY_3,보통,10,400000,450000,51.5,48.5,0.0,49.9,38.8,3.3,8.0,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,분주한,41,1300000,1400000,75.0,25.0,0.0,32.9,42.9,19.3,4.8,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,익선동,익선동,POI116,KEY_1,한산한,17,500000,550000,84.8,15.2,0.0,47.2,26.7,21.0,4.4,0.6,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,인사동,인사동,POI078,KEY_2,한산한,5,30000,40000,100.0,0.0,0.0,5.3,28.9,0.0,55.3,10.5,100.0,0.0,20260822 2350
2026-08-23T00:32:07.842027+09:00,잠실롯데타워·석촌호수,잠실롯데타워·석촌호수,POI120,KEY_3,보통,46,1200000,1300000,79.5,20.5,0.0,22.5,61.3,1.2,1.0,14.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,보통,56,1100000,1200000,54.6,45.4,0.5,24.4,33.0,12.2,19.8,10.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,청담동 명품거리,청담동 명품거리,POI080,KEY_1,한산한,5,20000,30000,88.0,12.0,0.0,40.0,16.0,12.0,32.0,0.0,100.0,0.0,20260823 0000
2026-08-23T00:32:07.842027+09:00,청량리 제기동 일대 전통시장,청량리 제기동 일대 전통시장,POI081,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,0.0,41.7,16.7,0.0,41.7,100.0,0.0,20260822 2330
2026-08-23T00:32:07.842027+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,분주한,22,700000,750000,87.8,12.2,0.0,15.4,63.8,10.5,10.3,0.0,100.0,0.0,20260823 0000
