fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-06-15T00:43:13.355965+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,20000,30000,20.0,80.0,0.0,28.0,16.0,56.0,0.0,0.0,100.0,0.0,20260614 2350
2026-06-15T00:43:13.355965+09:00,보신각,보신각,POI010,KEY_3,한산한,4,20000,30000,20.0,80.0,0.0,92.0,0.0,0.0,8.0,0.0,100.0,0.0,20260614 2320
2026-06-15T00:43:13.355965+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,30000,40000,3.0,97.0,0.0,0.0,3.0,97.0,0.0,0.0,100.0,0.0,20260614 2320
2026-06-15T00:43:13.355965+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,보통,14,150000,200000,79.9,20.1,0.0,13.8,8.0,24.1,54.0,0.0,100.0,0.0,20260614 2350
2026-06-15T00:43:13.355965+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,6,20000,30000,100.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,94.5,5.5,20260615 0000
2026-06-15T00:43:13.355965+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,바쁜,35,1500000,1600000,84.4,15.6,0.0,36.3,51.0,2.7,10.0,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,36,1000000,1100000,65.4,34.6,0.0,11.6,81.3,5.9,0.4,0.8,98.0,2.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,15,100000,150000,85.5,14.5,0.0,15.5,49.1,25.5,10.0,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,85,2200000,2300000,63.0,37.0,2.3,50.1,42.7,0.2,4.8,0.0,99.8,0.2,20260615 0000
2026-06-15T00:43:13.355965+09:00,가락시장,가락시장,POI058,KEY_2,한산한,9,300000,350000,99.0,1.0,0.0,0.0,0.0,84.1,0.0,15.9,80.6,19.4,20260614 2340
2026-06-15T00:43:13.355965+09:00,가로수길,가로수길,POI059,KEY_3,한산한,5,150000,200000,27.1,72.9,0.0,59.0,33.1,0.0,7.8,0.0,100.0,0.0,20260614 2350
2026-06-15T00:43:13.355965+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,20000,30000,65.2,34.8,0.0,8.7,56.5,0.0,26.1,8.7,100.0,0.0,20260614 2240
2026-06-15T00:43:13.355965+09:00,김포공항,김포공항,POI061,KEY_1,한산한,5,10000,20000,20.0,80.0,0.0,40.0,20.0,13.3,26.7,0.0,100.0,0.0,20260614 2210
2026-06-15T00:43:13.355965+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,5,20000,30000,47.8,52.2,0.0,17.4,0.0,82.6,0.0,0.0,100.0,0.0,20260614 2100
2026-06-15T00:43:13.355965+09:00,노량진,노량진,POI063,KEY_3,한산한,10,40000,50000,85.1,14.9,0.0,27.7,38.3,0.0,2.1,31.9,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,보통,6,250000,300000,100.0,0.0,0.0,0.0,31.9,19.5,14.2,34.5,89.7,10.3,20260614 1940
2026-06-15T00:43:13.355965+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,5,10000,20000,89.5,10.5,0.0,36.8,42.1,21.1,0.0,0.0,100.0,0.0,20260614 2250
2026-06-15T00:43:13.355965+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,30000,40000,100.0,0.0,0.0,0.0,11.1,0.0,69.4,19.4,100.0,0.0,20260614 2320
2026-06-15T00:43:13.355965+09:00,서촌,서촌,POI067,KEY_3,한산한,4,30000,40000,0.0,100.0,0.0,66.7,33.3,0.0,0.0,0.0,19.4,80.6,20260614 2340
2026-06-15T00:43:13.355965+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,4,100000,150000,38.6,61.4,0.0,31.7,38.6,0.0,29.7,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,8,40000,50000,66.0,34.0,0.0,8.5,83.0,8.5,0.0,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,4,30000,40000,46.7,53.3,0.0,16.7,46.7,0.0,0.0,36.7,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,9,400000,450000,70.3,29.7,0.0,66.8,23.8,6.1,0.0,3.3,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,여의도,여의도,POI072,KEY_4,한산한,7,50000,60000,60.0,40.0,0.0,0.0,68.9,31.1,0.0,0.0,91.8,8.2,20260614 2350
2026-06-15T00:43:13.355965+09:00,연남동,연남동,POI073,KEY_1,보통,12,900000,950000,95.4,4.6,0.0,4.6,92.9,1.2,1.2,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,한산한,15,300000,350000,90.8,9.2,0.0,49.9,47.3,0.0,2.9,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,용리단길,용리단길,POI076,KEY_3,한산한,5,350000,400000,68.5,31.5,0.0,54.1,45.9,0.0,0.0,0.0,100.0,0.0,20260614 2320
2026-06-15T00:43:13.355965+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,한산한,5,20000,30000,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,익선동,익선동,POI116,KEY_1,한산한,4,30000,40000,55.3,44.7,0.0,50.0,44.7,5.3,0.0,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,인사동,인사동,POI078,KEY_2,한산한,4,30000,40000,51.6,48.4,0.0,22.6,51.6,0.0,0.0,25.8,100.0,0.0,20260614 2300
2026-06-15T00:43:13.355965+09:00,잠실롯데타워·석촌호수,잠실롯데타워·석촌호수,POI120,KEY_3,보통,28,900000,950000,66.4,33.6,0.0,9.4,84.5,5.7,0.4,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,한산한,15,250000,300000,45.3,54.7,0.0,0.0,46.1,26.6,20.7,6.6,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,청담동 명품거리,청담동 명품거리,POI080,KEY_1,한산한,4,20000,30000,18.2,81.8,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,20260614 2330
2026-06-15T00:43:13.355965+09:00,청량리 제기동 일대 전통시장,청량리 제기동 일대 전통시장,POI081,KEY_2,한산한,6,80000,90000,90.6,9.4,0.0,0.0,20.0,7.1,0.0,72.9,100.0,0.0,20260614 2320
2026-06-15T00:43:13.355965+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,한산한,7,60000,70000,53.1,46.9,0.0,73.4,12.5,0.0,14.1,0.0,100.0,0.0,20260614 2350
2026-06-15T00:43:13.355965+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,보통,10,90000,100000,23.2,76.8,0.0,29.3,28.3,19.2,23.2,0.0,100.0,0.0,20260614 2000
2026-06-15T00:43:13.355965+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,한산한,6,20000,30000,92.6,7.4,0.0,22.2,25.9,18.5,33.3,0.0,100.0,0.0,20260614 2350
2026-06-15T00:43:13.355965+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,한산한,4,40000,50000,100.0,0.0,0.0,21.3,31.9,46.8,0.0,0.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,강남역,강남역,POI014,KEY_3,한산한,25,900000,950000,62.4,37.6,0.0,31.6,62.6,4.2,1.1,0.6,99.4,0.6,20260615 0000
2026-06-15T00:43:13.355965+09:00,건대입구역,건대입구역,POI015,KEY_4,보통,48,1800000,1900000,49.6,50.4,7.7,33.9,28.2,22.6,6.6,1.0,100.0,0.0,20260615 0000
2026-06-15T00:43:13.355965+09:00,고덕역,고덕역,POI016,KEY_1,한산한,5,40000,50000,95.3,4.7,0.0,4.7,48.8,14.0,27.9,4.7,100.0,0.0,20260614 2300
