fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-07-25T00:43:25.828778+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-25 00:01
2026-07-25T00:43:25.828778+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-24 20:26,2026-07-25 06:00,공사,Construction,시설물보수,Facility Maintenance,소공로 (한국은행앞 → 웨스턴조선호텔) 2차로 시설물보수,Sogong-ro (in front of the Bank of Korea → Western Chosun Hotel) 2nd round of facility maintenance,126.9803959263567,37.56305471904955,2026-07-25 00:01
2026-07-25T02:47:52.925678+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-25 02:01
2026-07-25T02:47:52.925678+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-25 01:46,2026-07-25 18:00,집회및행사,Rally/Event,집회,Unknown Detail Type,집회무대 설치로 인한 부분통제,Partial control due to the installation of the assembly stage,126.9767571778864,37.569619279510825,2026-07-25 02:01
2026-07-25T02:47:52.925678+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-25 02:01
2026-07-25T02:47:52.925678+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-24 20:26,2026-07-25 06:00,공사,Construction,시설물보수,Facility Maintenance,소공로 (한국은행앞 → 웨스턴조선호텔) 2차로 시설물보수,Sogong-ro (in front of the Bank of Korea → Western Chosun Hotel) 2nd round of facility maintenance,126.9803959263567,37.56305471904955,2026-07-25 02:01
2026-07-25T04:43:51.557831+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-25 04:01
2026-07-25T04:43:51.557831+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-25 01:46,2026-07-25 18:00,집회및행사,Rally/Event,집회,Unknown Detail Type,집회무대 설치로 인한 부분통제,Partial control due to the installation of the assembly stage,126.9767571778864,37.569619279510825,2026-07-25 04:01
2026-07-25T04:43:51.557831+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-07-25 04:01
2026-07-25T04:43:51.557831+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-24 20:26,2026-07-25 06:00,공사,Construction,시설물보수,Facility Maintenance,소공로 (한국은행앞 → 웨스턴조선호텔) 2차로 시설물보수,Sogong-ro (in front of the Bank of Korea → Western Chosun Hotel) 2nd round of facility maintenance,126.9803959263567,37.56305471904955,2026-07-25 04:01
