fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_OCCR_DT,EXP_CLR_DT,ACDNT_TYPE,ACDNT_ENG_TYPE,ACDNT_DTYPE,ACDNT_ENG_DTYPE,ACDNT_INFO,ACDNT_ENG_INFO,ACDNT_X,ACDNT_Y,ACDNT_TIME
2026-06-15T07:35:36.076220+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-06-15 07:01
2026-06-15T07:35:36.076220+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-15 06:24,2026-06-15 23:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장옆 3차로 시설물보수,Euljiro (square in front of City Hall → Seoul Plaza Hotel) Repairing facilities next to Seoul Plaza,126.97876143888978,37.565707237702284,2026-06-15 07:01
2026-06-15T07:35:36.076220+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-06-15 07:01
2026-06-15T07:35:36.076220+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-15 06:24,2026-06-15 23:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장옆 3차로 시설물보수,Euljiro (square in front of City Hall → Seoul Plaza Hotel) Repairing facilities next to Seoul Plaza,126.97876143888978,37.565707237702284,2026-06-15 07:01
2026-06-15T08:36:47.908592+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-06-15 08:01
2026-06-15T08:36:47.908592+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-15 06:24,2026-06-15 23:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장옆 3차로 시설물보수,Euljiro (square in front of City Hall → Seoul Plaza Hotel) Repairing facilities next to Seoul Plaza,126.97876143888978,37.565707237702284,2026-06-15 08:01
2026-06-15T08:36:47.908592+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-06-15 08:01
2026-06-15T08:36:47.908592+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-15 06:24,2026-06-15 23:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장옆 3차로 시설물보수,Euljiro (square in front of City Hall → Seoul Plaza Hotel) Repairing facilities next to Seoul Plaza,126.97876143888978,37.565707237702284,2026-06-15 08:01
2026-06-15T10:28:05.394655+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-06-15 10:01
2026-06-15T10:28:05.394655+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-15 06:24,2026-06-15 23:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장옆 3차로 시설물보수,Euljiro (square in front of City Hall → Seoul Plaza Hotel) Repairing facilities next to Seoul Plaza,126.97876143888978,37.565707237702284,2026-06-15 10:01
2026-06-15T10:28:05.394655+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro pedestrian environment improvement project (Road reduction | sidewalk expansion) Sogong-ro Seoul Plaza to Bank of Korea/Both-way lower 1 lane control,126.97864791274915,37.56470083559572,2026-06-15 10:01
2026-06-15T10:28:05.394655+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-15 06:24,2026-06-15 23:00,공사,Construction,시설물보수,Facility Maintenance,을지로 (시청앞광장 → 서울프라자호텔) 서울광장옆 3차로 시설물보수,Euljiro (square in front of City Hall → Seoul Plaza Hotel) Repairing facilities next to Seoul Plaza,126.97876143888978,37.565707237702284,2026-06-15 10:01
