fetched_at,place_name,AREA_NM,AREA_CD,_key_used,ACDNT_CNTRL_STTS__ACDNT_OCCR_DT,ACDNT_CNTRL_STTS__EXP_CLR_DT,ACDNT_CNTRL_STTS__ACDNT_TYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_TYPE,ACDNT_CNTRL_STTS__ACDNT_DTYPE,ACDNT_CNTRL_STTS__ACDNT_ENG_DTYPE,ACDNT_CNTRL_STTS__ACDNT_INFO,ACDNT_CNTRL_STTS__ACDNT_ENG_INFO,ACDNT_CNTRL_STTS__ACDNT_X,ACDNT_CNTRL_STTS__ACDNT_Y,ACDNT_CNTRL_STTS__ACDNT_TIME
2026-07-29T01:48:34.360061+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-03 21:00,2026-11-02 07:00,공사,Construction,도로보수,Road Repair,소공로 보행환경 개선공사(차로축소| 보도확장) 소공로 서울광장~한국은행앞/양방향 하위1개차로 통제,Sogong-ro Pedestrian Environment Improvement Project (Lane Reduction | Sidewalk Expansion) Sogong-ro: Seoul Plaza to in front of the Bank of Korea / One lower lane closed in both directions,126.97864791274915,37.56470083559572,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,2026-07-28 20:37,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,창경궁로 (성균관대입구 → 원남동사거리) 1차로 시설물보수,Changgyeonggung Road (Sungkyunkwan University Entrance → Wonnam-dong Intersection) First phase: Facility maintenance,126.99712543565268,37.57685173813737,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,2026-07-28 20:58,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,이태원로 (이태원역 → 녹사평역) 2차로 시설물보수,Itaewon-ro (Itaewon Station → Noksapyeong Station) Second phase facility repairs,126.9923263220724,37.53446409111901,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,안양천,안양천,POI125,KEY_4,2026-07-28 22:01,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,[공사] 서부간선지하도로 일직 방향 4.05KM 지점→6.45KM 지점 구간 안전점검,[Construction] Safety inspection of the section from 4.05 km in the direction of Iljik on the Western Arterial Underground Road to →6.45 km,126.87883408389513,37.516947980555116,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,2026-07-28 20:21,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,소공로 (한국은행앞 → 웨스턴조선호텔) 2차로 시설물보수,The Sogong-ro (in front of the Bank of Korea → Western Chosun Hotel) will undergo facility repairs in the second phase,126.98048856122517,37.56281265187478,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,2026-07-28 21:55,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,노해로 (노원역 ↔ 창동교) 양방향 1차로 시설물보수,"Nohae-ro (Nowon Station ↔ Changdong Bridge) - Maintenance of a two-way, single-lane facility",127.05541313360122,37.65320966674388,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,미아사거리역,미아사거리역,POI026,KEY_2,2026-07-28 16:53,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,도봉로 (미아사거리 → 삼양입구사거리) 3차로 시설물보수,Dobongro (Miasageori → Samyang Entrance Intersection) 3-lane facility maintenance,127.03025983447401,37.60989069681176,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,역삼역,역삼역,POI042,KEY_1,2026-07-28 20:14,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,테헤란로 (센터필드 → 역삼역) 3|4|5차로 시설물보수,"To Tehran (Centerfield → Yeoksam Station) 3rd, 4th, and 5th phases facility repairs",127.04139913031854,37.50231672306683,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,이태원역,이태원역,POI047,KEY_2,2026-07-28 20:58,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,이태원로 (이태원역 → 녹사평역) 2차로 시설물보수,Itaewon-ro (Itaewon Station → Noksapyeong Station) Second phase facility repairs,126.9923263220724,37.53446409111901,2026-07-29 01:01
2026-07-29T01:48:34.360061+09:00,회기역,회기역,POI056,KEY_1,2026-07-28 21:06,2026-07-29 06:00,공사,Construction,시설물보수,Facility Maintenance,회기로 (회기역앞 → 경희대학교앞) 2차로 시설물보수,To session (in front of Hoegi Station → in front of Kyung Hee University) Second phase: facility repairs,127.05553543645566,37.59029954892635,2026-07-29 01:01
